"name","基本武器","部位","短命","ASSASSIN HONED","BALANCED","破滅","BATTLE LUST","BERSERK","吸血","BONE BREAKER","補強不可","詠唱集中","CHAOS DAMAGE","CRAFT BONUS","CRAFT EXCEPTIONAL BONUS","CURSED","CURSE REMOVAL","物理","炎","冷気","毒","エネルギー","HP変換","HP変換(物理)","HP変換(炎)","HP変換(冷気)","HP変換(毒)","HP変換(エネルギー)","武器ダメージ","ダメージ修正","回避","DEX","DURABILITY BONUS","POT強化","CR","FC","FOCUS","炎エリア","冷気エリア","毒エリア","エネルギーエリア","命中","Curse","Dispel","STMダウン","Fireball","Harm","HPリーチ","Lightning","命中低下","回避低下","Magic Arrow","Mana Drain","MPリーチ","HP","HP回復","STMリーチ","INT","LAST PARRY CHANCE","矢弾コスト","MPコスト","秘薬コスト","装備条件","幸運","瞑想可","魔道武器","MP","MANA PHASE","MP回復","MASSIVE","NIGHT SIGHT","PRIZED","RANDOM PROTECTION","RANDOM KILLER","RANDOM SUMMONER","麻痺カウンター","物理ダメージ反射","REPLENISH CHARGES","物理抵抗","炎抵抗","冷気抵抗","毒抵抗","エネルギー抵抗","RESONANCE","SEARING","自己修復","SOUL CHARGE","SPARKS","詠唱可","呪文ダメージ","詠唱集中","破片残留","STM","STM回復","STR","SWARM","速度増","TOXIC WEAPON","UNWIELDY","ベスト","VELOCITY","WARD REMOVAL","重量軽減","WILDFIRE REMOVAL","耐久性","装備STR","基礎ダメージ","基礎速度","基礎重量","片手","両手","基礎スキル","射程","ガゴ専","CRAFT","SPM 70","SPM 90","AXE","除外","略","date","url","urlImage","備考",,,,,,,,,,,,,
"Executioner’s Axe",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","15–18","3.25",,,"*","SWORDSMANSHIP",,,"BLACKSMITH","bleedattack","mortalstrike","*",,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_executioners_axe.gif","-",,,,,,,,,,,,,
"Gargish Axe",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","14–17","3",,,"*","SWORDSMANSHIP",,"*","BLACKSMITH","crushingblow","dismount","*",,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_gargishaxe.gif","-",,,,,,,,,,,,,
"Gargish Battle Axe",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","16–19","3.5",,,"*","SWORDSMANSHIP",,"*","BLACKSMITH","bleedattack","concussionblow","*",,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_gargishbattleaxe.gif","-",,,,,,,,,,,,,
"Hatchet",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","13–16","2.75",,,"*","SWORDSMANSHIP",,,"TINKER","armorignore","disarm","*",,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_hatchet.gif","-",,,,,,,,,,,,,
"Large Battle Axe",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80","17–20","3.75",,,"*","SWORDSMANSHIP",,,"BLACKSMITH","whirlwindattack","bleedattack","*",,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_large_battle_axe.gif","-",,,,,,,,,,,,,
"Ornate Axe",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","17–20","3.75",,,"*","SWORDSMANSHIP",,,"BLACKSMITH","disarm","crushingblow","*",,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_ornate_axe.gif","-",,,,,,,,,,,,,
"Two-Handed Axe",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","16–19","3.5",,,"*","SWORDSMANSHIP",,,"BLACKSMITH","doublestrike","shadowstrike","*",,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/swords_two_handed_axe.gif","-",,,,,,,,,,,,,
"Barbed Whip",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","13–17","3.25",,"*",,"MACE FIGHTING",,,"TINKER","concussionblow","whirlwindattack",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","https://uo.com/wp-content/uploads/2015/09/weapons-whip.gif","-",,,,,,,,,,,,,
"Black Staff",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","13–16","2.75",,,"*","MACE FIGHTING",,,"CARPENTER","whirlwindattack","paralyzingblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_black_staff.gif","-",,,,,,,,,,,,,
"Candied Staff",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","13–16","2.75",,,"*","MACE FIGHTING",,,"TINKER","disarm","paralyzingblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","https://uo.com/wp-content/uploads/2015/11/candied-staff-1.gif","-",,,,,,,,,,,,,
"Club",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","10–14","2.5",,"*",,"MACE FIGHTING",,,"CARPENTER","crushingblow","dismount",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_club.gif","-",,,,,,,,,,,,,
"Diamond Mace",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","13–17","3.25",,"*",,"MACE FIGHTING",,,"BLACKSMITH","concussionblow","crushingblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_diamond_mace.gif","-",,,,,,,,,,,,,
"Disc Mace",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","11–15","2.75",,"*",,"MACE FIGHTING",,"*","BLACKSMITH","armorignore","disarm",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_discmace.gif","-",,,,,,,,,,,,,
"Gargish Gnarled Staff",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","15–18","3.25",,,"*","MACE FIGHTING",,"*","CARPENTER","concussionblow","nature",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_gargishgnarledstaff.gif","-",,,,,,,,,,,,,
"Gargish Maul",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","14–18","3.5",,"*",,"MACE FIGHTING",,"*","BLACKSMITH","doublestrike","concussionblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_gargishmaul.gif","-",,,,,,,,,,,,,
"Gargish Tessen",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","10–13","2",,,"*","MACE FIGHTING",,"*","BLACKSMITH","feint","dualwield",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_gargishtessen.gif","-",,,,,,,,,,,,,
"Gargish War Hammer",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95","17–20","3.75",,,"*","MACE FIGHTING",,"*","BLACKSMITH","whirlwindattack","crushingblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_gargishwarhammer.gif","-",,,,,,,,,,,,,
"Glass Staff",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","11–14","2.25",,,"*","MACE FIGHTING",,"*","ALCHEMIST","doublestrike","mortalstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_glassstaff.gif","-",,,,,,,,,,,,,
"Gnarled Staff",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","15–18","3.25",,,"*","MACE FIGHTING",,,"CARPENTER","concussionblow","nature",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_gnarled_staff.gif","-",,,,,,,,,,,,,
"Hammer Pick",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","13–17","3.25",,"*",,"MACE FIGHTING",,,"BLACKSMITH","armorignore","mortalstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_hammer_pick.gif","-",,,,,,,,,,,,,
"Mace",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","11–15","2.75",,"*",,"MACE FIGHTING",,,"BLACKSMITH","concussionblow","disarm",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_mace.gif","-",,,,,,,,,,,,,
"Maul",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","14–18","3.5",,"*",,"MACE FIGHTING",,,"BLACKSMITH","doublestrike","concussionblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_maul.gif","-",,,,,,,,,,,,,
"Nunchaku",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15","12–15","2.5",,,"*","MACE FIGHTING",,,"TINKER","block","doublestrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_nunchaku.gif","-",,,,,,,,,,,,,
"Paladin Hammer",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65","15–18","3.25",,,"*","MACE FIGHTING",,,"NONE","doublestrike","whirlwindattack",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","https://uo.com/wp-content/uploads/2015/09/mace_war_hammer.gif","-",,,,,,,,,,,,,
"Quarter Staff",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30","11–14","2.25",,,"*","MACE FIGHTING",,,"CARPENTER","doublestrike","concussionblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_quarter_staff.gif","-",,,,,,,,,,,,,
"Scepter",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","14–18","3.5",,"*",,"MACE FIGHTING",,,"BLACKSMITH","crushingblow","mortalstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_scepter.gif","-",,,,,,,,,,,,,
"Serpentstone Staff",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","16–19","3.5",,,"*","MACE FIGHTING",,"*","CARPENTER","crushingblow","dismount",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_serpentstone_staff.gif","-",,,,,,,,,,,,,
"Shepherd’s Crook",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","13–16","2.75",,,"*","MACE FIGHTING",,,"CARPENTER","crushingblow","disarm",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_crook.gif","-",,,,,,,,,,,,,
"Skull Gnarled Staff",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","15–18","3.25",,"*",,"MACE FIGHTING",,,"NOT CRAFTABLE","crushingblow","nature",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/",,"-",,,,,,,,,,,,,
"Sledge Hammer",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","13–17","3.25",,"*",,"MACE FIGHTING",,,"TINKER","crushingblow","paralyzingblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_sledge_hammer.gif","-",,,,,,,,,,,,,
"Smith’s Hammer",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","13–17","3.25",,"*",,"MACE FIGHTING",,,"TINKER","crushingblow","paralyzingblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_smiths_hammer.gif","-",,,,,,,,,,,,,
"Tessen",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","10–13","2",,,"*","MACE FIGHTING",,,"BLACKSMITH","feint","dualwield",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_tessen.gif","-",,,,,,,,,,,,,
"Tetsubo",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","12–15","2.5",,,"*","MACE FIGHTING",,,"CARPENTER","frenziedwhirlwind","crushingblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_tetsubo.gif","-",,,,,,,,,,,,,
"Wand",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","11–15","2.75",,"*",,"MACE FIGHTING",,,"NOT CRAFTABLE","dismount","disarm",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_wands.gif","-",,,,,,,,,,,,,
"War Axe",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","12–16","3",,"*",,"MACE FIGHTING",,,"BLACKSMITH","armorignore","bleedattack",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_war_axe.gif","-",,,,,,,,,,,,,
"War Hammer",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95","17–20","3.75",,,"*","MACE FIGHTING",,,"BLACKSMITH","whirlwindattack","crushingblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_war_hammer.gif","-",,,,,,,,,,,,,
"War Mace",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80","15–19","3.75",,"*",,"MACE FIGHTING",,,"BLACKSMITH","crushingblow","mortalstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_war_mace.gif","-",,,,,,,,,,,,,
"Wild Staff",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15","10–13","2.25",,"*",,"MACE FIGHTING",,,"CARPENTER","block","nature",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/mace_wild_staff.gif","-",,,,,,,,,,,,,
"Assassin Spike",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15","10–12","2",,"*",,"FENCING",,,"BLACKSMITH","infectiousstrike","shadowstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/fence_assassin_spike.gif","-",,,,,,,,,,,,,
"Bloodblade",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","10–12","2",,"*",,"FENCING",,"*","BLACKSMITH","bleedattack","paralyzingblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/fence_bloodblade.gif","-",,,,,,,,,,,,,
"Dagger",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","10–12","2",,"*",,"FENCING",,,"BLACKSMITH","shadowstrike","infectiousstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/fence_dagger.gif","-",,,,,,,,,,,,,
"Double Bladed Staff",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50","11–14","2.25",,,"*","FENCING",,,"BLACKSMITH","doublestrike","infectiousstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/fence_double_bladed_staff.gif","-",,,,,,,,,,,,,
"Dual Pointed Spear",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","11–14","2.25",,,"*","FENCING",,"*","BLACKSMITH","doublestrike","disarm",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/fence_dualpointedspear.gif","-",,,,,,,,,,,,,
"Elven Spellblade",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","12–15","2.5",,,"*","FENCING",,,"BLACKSMITH","attack","bleedattack",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/fence_elven_spellblade.gif","-",,,,,,,,,,,,,
"Gargish Dagger",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","10–12","2",,"*",,"FENCING",,"*","BLACKSMITH","shadowstrike","infectiousstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/fence_gargishdagger.gif","-",,,,,,,,,,,,,
"Gargish Kryss",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","10–12","2",,"*",,"FENCING",,"*","BLACKSMITH","armorignore","infectiousstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/fence_gargishkryss.gif","-",,,,,,,,,,,,,
"Gargish Lance",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95","18–22","4.25",,"*",,"FENCING",,"*","BLACKSMITH","dismount","concussionblow",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/fence_gargishlance.gif","-",,,,,,,,,,,,,
"Gargish Pike",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50","14–17","3",,,"*","FENCING",,"*","BLACKSMITH","paralyzingblow","infectiousstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/fence_gargishpike.gif","-",,,,,,,,,,,,,
"Gargish Tekagi",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","10–13","2",,,"*","FENCING",,"*","BLACKSMITH","dualwield","talonstrike",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/fence_gargishtekagi.gif","-",,,,,,,,,,,,,
"Gargish War Fork",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","10–14","2.5",,"*",,"FENCING",,"*","BLACKSMITH","bleedattack","disarm",,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/weapons/","http://www.uo.com/wp-content/uploads/2015/09/fence_gargishwarfork.gif","-",,,,,,,,,,,,,
